#origin time,true mag,true lat,true lon,true depth,alert time,1st estimate: lat, lon, dep, mag,last estimate:lat, lon, dep, mag
2012-02-24T00:32:29.000000Z,3.50,47.14,8.53,32.40,16.40,47.14,8.50,31.32,2.76,47.16,8.49, 10.06, 3.32
2012-09-04T02:51:44.000000Z,2.80,46.93,8.47,8.70,13.32,46.94,8.44,5.00,2.59,46.96,8.46, 5.00, 2.63
2011-03-30T13:01:11.000000Z,2.50,47.57,7.82,13.20,12.58,47.54,7.84,5.00,2.33,47.61,7.80, 5.00, 2.42
2012-01-02T01:42:57.000000Z,3.50,46.70,9.74,8.00,14.13,46.71,9.75,5.23,3.34,46.71,9.78, 5.00, 3.18
2013-04-06T23:15:29.000000Z,2.70,46.16,7.40,7.40,9.60,46.19,7.40,5.00,2.70,46.14,7.40, 5.00, 2.66
2010-05-01T03:48:26.000000Z,2.60,46.30,8.97,6.70,14.63,46.30,8.96,10.00,2.73,46.32,8.97, 5.00, 2.32
2011-11-01T19:22:16.000000Z,2.80,48.16,7.69,10.60,19.68,48.14,7.74,14.28,2.87,48.23,7.59, 10.00, 2.94
2010-06-30T11:53:44.000000Z,3.70,45.41,6.54,10.80,22.52,45.36,6.47,10.00,3.43,45.33,6.42, 10.00, 3.66
2013-01-02T19:55:33.000000Z,2.50,48.25,9.01,7.10,23.28,48.29,8.92,10.00,2.24,48.37,8.93, 10.00, 2.34
2010-10-25T20:00:30.000000Z,3.00,47.24,9.56,2.80,13.92,47.25,9.58,5.00,2.57,47.29,9.63, 5.00, 2.78
2012-11-28T13:32:50.000000Z,2.90,45.92,7.76,2.00,13.18,46.28,10.95,409.62,2.31,45.89,7.74, 5.00, 2.81
2009-12-12T00:17:48.000000Z,2.60,46.84,7.22,4.10,15.02,46.84,7.19,10.00,1.76,46.86,7.15, 5.00, 2.23
2012-02-11T22:45:26.000000Z,4.20,47.15,8.55,32.40,13.92,47.16,8.49,21.86,3.58,47.16,8.49, 13.15, 4.17
2012-09-04T05:13:24.000000Z,2.90,46.94,8.47,8.60,10.59,46.96,8.43,5.00,2.65,46.97,8.48, 5.00, 2.63
2012-01-29T02:27:17.000000Z,2.50,47.97,7.27,8.00,21.46,48.00,7.24,10.00,2.41,48.00,7.18, 10.00, 2.49
2010-12-06T06:41:24.000000Z,3.20,46.03,6.91,4.20,17.88,46.08,6.92,5.00,2.80,46.03,6.86, 5.00, 2.91
2009-07-10T01:06:46.000000Z,2.60,45.80,9.48,13.00,20.93,45.74,9.44,10.00,2.47,45.82,9.51, 10.00, 2.31
2009-04-02T08:54:15.000000Z,2.70,47.23,6.47,6.80,24.68,47.25,6.42,10.00,2.40,47.35,6.16, 10.00, 2.68
2009-11-02T12:14:35.000000Z,2.70,47.25,8.78,31.60,14.58,47.25,8.78,25.64,2.38,47.27,8.73, 17.39, 2.22
2012-10-12T20:41:32.000000Z,2.50,45.85,7.38,6.80,15.43,45.85,7.38,10.00,2.52,45.83,7.36, 10.00, 2.45
2013-01-05T07:46:51.000000Z,2.70,46.21,7.67,3.80,10.27,46.21,7.70,5.00,2.71,46.18,7.71, 5.00, 2.65
2012-09-18T23:43:12.000000Z,2.50,47.33,6.54,0.70,21.08,47.26,6.62,10.00,1.71,47.32,6.51, 5.00, 2.32
2009-08-19T02:04:42.000000Z,2.60,46.79,7.09,5.80,12.51,46.82,7.12,5.00,2.22,46.84,7.02, 5.00, 2.21
2010-05-11T02:13:41.000000Z,3.50,45.72,9.74,12.70,22.22,45.77,9.75,10.00,2.92,45.76,9.75, 10.00, 3.29
2012-09-20T07:59:05.000000Z,2.60,46.44,10.17,7.80,11.87,46.17,6.83,5.00,1.32,46.45,10.22, 5.00, 2.28
2009-09-26T02:47:09.000000Z,2.90,46.86,5.86,2.50,23.21,46.85,5.70,5.00,2.58,46.81,6.07, 5.00, 2.60
2013-04-20T12:21:33.000000Z,3.40,47.22,10.09,7.40,16.54,47.30,10.12,5.00,2.69,47.26,10.16, 5.00, 3.09
2010-07-09T06:28:09.000000Z,3.00,47.24,10.74,-1.40,21.23,47.32,10.71,17.52,2.45,47.24,10.84, 10.00, 2.74
2010-11-17T06:51:38.000000Z,2.80,47.33,7.33,17.80,14.05,45.96,5.81,157.43,3.48,47.35,7.33, 5.00, 2.80
2010-05-15T05:09:43.000000Z,3.40,46.15,7.75,6.70,11.79,46.19,7.72,28.93,2.98,46.15,7.70, 5.00, 3.32
2011-08-21T19:39:45.000000Z,2.90,46.04,6.89,4.00,16.39,46.54,6.90,29.05,1.19,45.97,6.75, 10.00, 1.49
2010-06-01T03:30:06.000000Z,2.50,45.86,7.51,7.10,14.98,45.90,7.52,10.00,2.55,45.85,7.47, 5.00, 2.49
2011-01-27T01:24:18.000000Z,3.30,47.48,9.84,31.00,14.63,47.59,9.96,10.00,2.68,47.53,9.74, 10.00, 3.21
2009-05-20T13:19:08.000000Z,2.90,47.37,7.08,4.90,23.73,47.41,7.06,10.00,2.50,47.46,6.97, 10.00, 2.78
2009-01-04T15:48:47.000000Z,3.10,47.18,9.38,5.30,15.11,47.14,9.90,20.49,2.93,47.22,9.35, 5.00, 2.79
2009-02-02T15:42:52.000000Z,2.90,47.15,9.52,-0.50,15.36,47.16,9.73,5.00,2.36,47.08,9.44, 10.00, 2.43
2012-01-01T17:16:57.000000Z,2.50,46.70,9.74,7.30,13.39,46.70,9.74,5.00,2.59,46.68,9.77, 5.00, 2.24
2012-11-16T02:37:12.000000Z,3.10,45.85,10.92,13.00,21.05,45.86,10.93,10.00,2.82,45.85,10.97, 5.00, 2.98
2010-05-24T12:32:48.000000Z,2.60,47.77,8.96,10.60,20.12,47.78,8.93,10.00,2.58,47.83,8.90, 5.00, 2.68
2010-09-23T12:29:52.000000Z,2.60,47.31,10.38,0.30,21.84,47.28,10.33,10.00,1.77,47.24,10.44, 10.00, 2.44
2012-01-24T23:54:45.000000Z,4.40,45.52,10.89,2.00,26.14,45.47,10.98,10.00,3.97,45.44,11.05, 10.00, 4.43
2013-02-26T11:57:19.000000Z,2.80,46.40,8.55,8.20,17.23,46.40,8.53,8.90,2.59,46.39,8.54, 10.00, 2.67
2010-05-14T03:35:28.000000Z,2.90,45.72,9.73,-0.10,26.52,45.71,9.77,10.00,2.56,45.79,9.79, 10.00, 2.69
2010-07-27T13:05:19.000000Z,2.50,45.81,10.56,10.00,22.45,45.75,10.74,10.00,2.30,45.81,10.54, 5.00, 2.28
2011-10-29T04:13:34.000000Z,4.20,45.73,10.79,16.00,20.96,45.69,10.92,10.00,3.93,45.57,11.03, 10.00, 4.47
2009-06-18T23:03:02.000000Z,2.70,46.67,10.57,9.60,13.13,46.70,10.55,5.00,2.84,46.64,10.63, 5.00, 2.36
2010-11-12T12:42:06.000000Z,3.00,46.64,6.80,8.40,12.77,46.65,6.84,10.86,2.48,46.64,6.74, 5.00, 2.73
2009-01-15T07:54:02.000000Z,2.80,46.63,7.49,-1.90,16.70,46.56,7.48,10.00,2.25,46.61,7.30, 10.00, 2.70
2011-01-08T22:20:26.000000Z,3.20,46.30,7.52,6.40,10.58,46.30,7.48,5.00,3.14,46.27,7.49, 5.00, 2.98
2009-02-15T20:28:43.000000Z,2.60,46.48,7.11,8.60,13.95,46.45,7.13,5.00,2.22,46.48,7.08, 5.00, 2.44
2010-08-11T01:28:55.000000Z,3.40,45.55,7.84,3.00,19.92,45.62,7.84,10.00,2.64,45.52,7.78, 10.00, 3.17
2011-10-30T03:49:36.000000Z,2.60,45.72,10.88,2.00,22.01,45.66,10.93,10.00,2.41,45.65,11.04, 10.00, 2.50
2011-09-04T12:39:42.000000Z,2.50,46.51,10.80,18.00,19.17,46.54,10.90,7.68,2.98,46.48,10.96, 5.00, 2.81
2012-01-27T07:39:52.000000Z,2.90,46.69,10.81,9.60,14.13,46.68,10.84,10.00,2.66,46.71,10.82, 5.83, 2.58
2013-04-17T17:21:26.000000Z,2.60,47.34,9.86,-0.90,21.57,47.32,9.89,10.00,1.43,47.34,9.87, -0.68, 1.65
2013-04-18T21:25:49.000000Z,2.50,47.56,7.61,11.80,11.48,47.64,7.60,5.00,1.95,47.56,7.60, 13.59, 1.60
2013-05-30T12:32:04.000000Z,2.40,48.06,7.40,10.20,21.10,48.21,7.17,10.00,2.67,48.07,7.37, 10.00, 2.59
2013-06-08T03:06:04.000000Z,2.60,47.78,7.86,22.10,13.93,48.36,7.19,266.67,3.31,47.78,7.87, 20.70, 2.61
2013-06-18T17:32:56.000000Z,2.30,46.27,7.23,-0.30,12.14,48.84,8.95,324.52,2.05,46.27,7.23, -1.01, 1.76
2013-06-25T21:22:33.000000Z,2.00,46.78,7.23,4.90,16.56,47.52,7.12,5.00,2.97,46.78,7.21, 8.96, 1.59
2013-07-16T00:16:37.000000Z,2.10,47.27,10.09,6.20,20.89,47.33,10.03,10.00,1.19,47.34,10.03, -1.65, 1.82
2013-07-20T00:40:40.000000Z,2.10,47.42,9.32,4.70,11.57,47.42,9.31,19.17,2.05,47.43,9.33, 5.00, 1.84
2013-07-20T03:30:54.000000Z,3.50,47.42,9.32,4.50,10.96,46.53,6.42,10.00,0.50,47.42,9.32, 5.00, 3.17
2013-07-20T19:50:26.000000Z,2.60,46.81,10.09,8.60,13.93,46.82,10.10,10.47,2.74,46.81,10.08, 11.68, 2.38
2013-07-24T13:35:41.000000Z,2.40,46.59,10.56,9.70,14.25,46.60,11.01,13.36,3.06,46.59,10.56, 12.35, 2.16
2013-07-24T19:03:34.000000Z,2.50,45.63,6.69,1.60,31.64,45.62,6.72,5.00,2.00,45.65,6.71, -2.31, 2.09
2013-07-30T01:58:33.000000Z,2.50,45.91,6.91,9.00,17.33,45.92,6.90,10.00,1.79,45.91,6.94, 1.96, 2.20
2013-08-03T09:22:24.000000Z,2.10,46.22,7.54,2.70,13.47,46.23,7.54,5.11,1.84,46.22,7.54, 4.17, 1.94
2013-08-17T03:20:40.000000Z,2.10,46.64,10.10,4.90,11.97,46.67,10.12,7.02,2.36,46.65,10.12, 5.00, 2.24
2013-08-19T06:55:32.000000Z,2.70,45.48,9.09,43.20,25.86,45.43,9.00,20.75,2.23,45.43,9.11, 35.52, 2.49
2013-09-01T22:19:07.000000Z,2.20,46.67,10.63,10.70,15.48,46.71,10.62,8.60,2.12,46.68,10.64, 10.00, 1.90
2013-09-24T10:38:17.000000Z,2.20,47.54,8.70,20.00,11.75,47.57,8.67,30.42,1.91,47.54,8.70, 19.96, 1.75
2013-09-29T04:03:57.000000Z,2.40,46.02,6.60,-0.70,15.48,44.71,8.14,509.28,2.45,46.03,6.62, 2.06, 1.86
2013-10-23T20:42:10.000000Z,2.40,46.19,7.16,0.00,11.21,46.21,7.09,5.00,2.05,46.18,7.16, 5.00, 2.10
2013-11-03T21:42:43.000000Z,2.90,47.33,8.28,30.10,14.25,47.34,8.27,11.30,2.29,47.36,8.25, 22.65, 2.63
2013-11-04T05:52:44.000000Z,2.10,47.48,7.72,12.30,15.24,47.47,7.73,13.73,2.10,47.48,7.73, 15.03, 1.90
2013-11-11T20:22:25.000000Z,3.00,47.33,6.55,-0.30,21.61,47.29,6.59,10.00,2.29,47.33,6.55, 1.45, 2.67
2013-11-18T23:35:30.000000Z,2.20,47.29,9.62,-0.40,14.47,47.19,9.82,10.00,1.96,47.30,9.62, -0.38, 1.72
2013-12-05T22:43:23.000000Z,2.30,48.05,7.53,3.00,20.76,48.05,7.49,10.00,1.70,48.04,7.53, 1.91, 2.06
2013-12-12T00:59:18.000000Z,4.10,47.06,9.49,3.60,11.74,47.08,9.49,5.00,3.61,47.08,9.50, 5.00, 3.50
2013-12-12T06:02:49.000000Z,2.00,47.06,9.48,5.60,14.66,47.15,9.36,14.70,1.74,47.07,9.49, 1.04, 1.90
2013-12-12T10:34:21.000000Z,2.30,46.22,7.58,2.00,9.22,46.40,10.06,10.00,3.58,46.22,7.58, 2.33, 2.29
2013-12-16T01:26:10.000000Z,2.30,47.06,9.49,6.70,10.75,47.08,9.52,5.00,2.53,47.05,9.49, 8.94, 2.21
2013-12-18T22:49:50.000000Z,2.30,46.31,7.76,7.20,11.04,46.32,7.73,11.09,2.22,46.32,7.76, 8.15, 2.19
2013-12-24T12:05:17.000000Z,2.00,46.76,7.36,8.40,19.34,46.79,7.31,10.00,1.96,46.78,7.34, 7.04, 2.07
2013-12-27T07:08:28.000000Z,3.70,47.06,9.50,6.20,11.77,47.08,9.51,5.00,3.29,47.07,9.51, 5.00, 3.28
2014-01-08T18:12:25.000000Z,2.80,47.16,7.15,8.20,15.22,47.17,7.15,15.66,2.35,47.15,7.16, 7.09, 2.61
2014-01-08T18:27:48.000000Z,3.20,47.15,7.15,9.90,23.66,47.17,7.13,5.00,3.01,47.17,7.14, 1.96, 2.91
2014-01-09T03:26:45.000000Z,2.20,47.16,7.15,7.70,15.58,47.18,7.12,24.97,1.71,47.16,7.15, 6.96, 1.96
2014-01-10T09:32:22.000000Z,2.10,47.16,7.15,7.90,18.30,47.16,7.13,10.00,1.69,47.16,7.15, 7.01, 2.03
2014-01-10T15:23:10.000000Z,2.10,47.06,9.50,7.00,13.18,47.09,9.45,5.00,1.97,47.05,9.49, 8.53, 2.06
2014-01-10T18:16:46.000000Z,2.40,45.69,7.84,4.00,22.45,45.69,7.83,5.00,2.47,45.69,7.84, 2.01, 2.33
2014-01-14T11:30:21.000000Z,2.20,46.68,10.81,10.20,16.97,46.71,10.77,10.00,2.13,46.70,10.79, 8.19, 2.04
2014-01-15T14:28:43.000000Z,2.40,47.06,9.49,6.90,14.59,47.09,9.47,5.00,2.27,47.06,9.50, 8.51, 2.09
2014-01-18T01:01:54.000000Z,2.50,45.43,6.03,0.50,27.63,45.37,6.00,10.00,2.21,45.44,6.08, 14.40, 2.39
2014-01-22T02:59:50.000000Z,2.00,48.29,9.01,6.30,20.33,48.35,9.03,10.00,1.99,48.27,8.93, 18.98, 1.90
2014-02-09T11:37:13.000000Z,2.60,45.57,7.05,2.00,18.10,45.59,7.02,10.00,2.56,45.59,7.05, 6.02, 2.51
