#origin time,true mag,true lat,true lon,true depth,alert time,1st estimate: lat, lon, dep, mag,last estimate:lat, lon, dep, mag
2014-06-25T02:00:02.000000Z,2.4,38.593,21.7015,18.0,43.29,38.54,21.64,5.0,2.59,38.59,21.65,10.0,2.57
2014-06-25T01:29:14.000000Z,2.6,38.081,22.0648,59.7,33.66,38.03,22.04,31.79,2.51,38.03,22.09,17.81,2.57
2014-06-24T17:01:48.000000Z,2.8,38.0502,20.2102,18.7,45.04,38.08,20.41,5.0,2.7,38.19,20.42,10.0,2.76
2014-06-21T14:42:55.000000Z,2.7,38.354,22.0387,10.4,35.09,38.33,21.97,5.0,2.95,38.37,22.07,5.0,2.83
2014-06-21T14:33:25.000000Z,3.1,40.3127,25.6213,21.9,56.93,40.32,25.97,10.0,2.99,40.84,25.67,10.0,3.0
2014-06-20T12:34:00.000000Z,3.6,35.1053,26.6478,16.2,91.29,35.48,26.94,10.0,3.66,35.48,26.93,10.0,3.64
2014-06-20T01:53:28.000000Z,3.3,38.3262,22.061,10.9,31.23,38.35,22.1,11.71,3.19,38.32,22.08,5.0,3.15
2014-06-19T07:47:05.000000Z,2.6,37.404,20.4362,13.8,59.35,37.4,20.38,10.0,2.61,37.39,20.37,10.0,2.66
2014-06-18T15:21:01.000000Z,3.3,38.1538,20.3878,11.8,45.6,38.27,20.38,5.0,3.01,38.27,20.36,5.0,3.13
2014-06-17T17:30:04.000000Z,3.1,35.4858,22.2128,23.7,59.02,35.68,22.4,10.0,2.93,36.27,22.39,10.0,2.72
2014-06-17T10:40:30.000000Z,3.0,40.2812,25.4382,14.1,60.7,40.48,25.5,10.0,2.91,40.48,25.5,10.0,2.98
2014-06-16T11:49:49.000000Z,2.6,38.3127,22.0547,10.7,31.44,38.31,22.05,5.0,2.74,38.33,22.01,5.0,2.56
2014-06-16T01:30:08.000000Z,2.4,38.3782,21.9952,11.1,38.16,38.4,22.01,5.0,2.6,38.41,22.0,5.0,2.57
2014-06-15T19:46:53.000000Z,3.5,40.2137,25.1558,30.0,46.47,40.22,25.2,10.0,3.6,40.32,25.17,10.0,3.39
2014-06-14T10:24:40.000000Z,3.1,37.3618,20.9788,15.5,41.77,37.49,21.11,10.0,2.9,37.44,21.09,10.0,3.01
2014-06-14T02:43:26.000000Z,2.9,40.2007,25.1305,28.5,43.22,40.16,25.18,10.0,2.8,40.4,25.03,10.0,2.72
2014-06-13T22:03:26.000000Z,2.0,38.3955,22.0252,12.4,33.34,38.44,22.01,5.0,2.57,38.44,22.01,5.0,2.58
2014-06-13T16:36:39.000000Z,2.4,40.1902,25.1295,21.2,67.85,40.08,25.44,10.0,2.7,40.08,25.44,10.0,2.7
