#origin time,true mag,true lat,true lon,true depth,alert time,1st estimate: lat, lon, dep, mag,last estimate:lat, lon, dep, mag
2014-12-12T15:29:28.140000Z,1.5,36.1,-117.85,1.55,15.1,36.31,-118.46,10.0,2.31,36.31,-118.46,10.0,2.65
2014-12-16T08:19:36.720000Z,2.1,36.29,-117.45,1.1,18.96,36.26,-117.45,10.0,2.32,36.28,-117.5,5.0,2.24
2015-04-14T00:07:27.490000Z,1.94,34.67,-116.29,2.87,18.49,34.67,-116.26,5.0,1.93,34.68,-116.26,5.0,2.03
2015-02-22T10:31:50.500000Z,2.2,34.29,-119.8,0.02,12.75,34.3,-119.79,10.0,2.05,34.28,-119.79,7.43,2.35
2014-12-01T18:07:47.960000Z,1.61,34.27,-117.02,9.35,14.93,34.31,-116.98,15.21,2.11,34.27,-117.03,7.12,1.97
2015-02-02T10:19:09.330000Z,1.85,32.4,-115.26,0.04,21.77,32.37,-115.23,10.0,2.4,32.42,-115.25,10.0,2.23
2015-03-23T08:03:31.640000Z,1.96,36.03,-117.62,1.71,14.95,36.02,-117.61,5.0,1.97,36.04,-117.62,5.0,2.0
2015-05-02T11:13:27.920000Z,2.5,36.01,-117.72,3.09,14.62,36.02,-117.71,5.0,2.62,36.02,-117.73,5.0,2.59
2015-05-21T10:45:02.400000Z,2.38,33.17,-115.64,3.64,11.28,33.18,-115.62,5.48,2.82,33.17,-115.63,5.0,2.55
2015-05-06T14:48:27.260000Z,1.86,33.7,-116.73,18.27,26.84,33.69,-116.73,19.75,2.06,33.69,-116.73,19.75,2.07
2015-04-21T23:41:53.270000Z,2.31,33.49,-116.57,13.65,21.38,33.49,-116.58,11.15,2.39,33.48,-116.58,7.34,2.48
2015-04-29T11:43:29.750000Z,2.03,35.67,-117.52,8.36,23.58,35.69,-117.53,5.0,2.17,35.69,-117.54,5.0,2.16
2015-02-12T04:44:32.020000Z,2.02,32.74,-115.42,10.59,23.69,32.8,-115.47,17.75,2.16,32.79,-115.45,15.61,2.18
2015-03-06T15:51:14.890000Z,2.76,34.03,-116.86,22.4,11.0,34.02,-116.88,34.21,2.73,34.02,-116.87,17.33,3.0
2015-01-21T21:29:49.230000Z,2.4,35.38,-118.54,6.39,15.66,35.39,-118.52,5.0,2.51,35.39,-118.52,5.0,2.54
2015-04-08T19:23:15.390000Z,4.27,32.38,-115.21,7.33,15.49,32.38,-115.24,7.87,4.37,32.43,-115.23,12.8,4.32
2015-03-21T18:38:19.350000Z,2.58,36.53,-117.76,8.99,17.09,36.57,-117.72,10.0,2.36,36.54,-117.76,10.0,2.61
2015-02-09T07:17:43.860000Z,3.31,31.52,-115.67,15.18,43.16,31.5,-115.61,10.0,3.09,31.52,-115.6,10.0,3.28
2015-03-22T21:04:17.900000Z,2.27,33.35,-116.21,13.22,14.4,33.36,-116.24,10.0,2.62,33.34,-116.23,8.76,2.53
2015-01-06T08:28:29.260000Z,2.37,32.26,-116.58,6.85,22.53,32.65,-116.51,16.47,2.13,32.03,-116.68,23.42,2.88
2015-05-29T06:32:17.130000Z,2.68,36.01,-117.72,3.18,21.25,36.02,-117.73,5.0,2.58,36.02,-117.74,5.0,2.76
2015-04-07T19:50:44.630000Z,2.35,35.99,-117.68,1.52,29.71,36.0,-117.65,5.0,2.35,36.0,-117.65,5.0,2.35
2015-04-20T04:35:16.940000Z,2.09,34.01,-116.43,1.04,21.71,34.01,-116.42,5.0,2.11,34.01,-116.43,5.0,2.17
2015-02-01T16:32:06.800000Z,2.43,34.01,-117.19,17.03,10.83,34.01,-117.18,35.5,2.73,34.0,-117.2,12.01,2.63
2015-01-12T20:20:22.390000Z,2.57,34.73,-115.98,6.03,24.93,34.73,-115.97,5.0,2.56,34.74,-115.98,5.0,2.73
2015-05-25T00:17:40.760000Z,1.8,33.97,-116.88,18.99,13.71,34.01,-116.88,60.7,1.94,33.96,-116.83,5.0,2.0
2015-04-01T04:39:30.910000Z,2.0,35.99,-117.34,7.24,16.36,35.97,-117.3,10.0,2.45,35.99,-117.35,5.0,2.36
2015-04-28T19:40:52.700000Z,1.98,33.34,-116.3,14.21,21.37,33.35,-116.29,8.12,1.99,33.35,-116.3,5.0,2.12
2015-01-28T14:54:00.590000Z,2.85,35.49,-118.3,4.36,16.12,35.48,-118.3,6.33,3.12,35.5,-118.3,5.0,2.88
2015-04-20T00:11:51.440000Z,2.36,34.3,-116.46,11.13,35.64,34.29,-116.47,5.14,2.48,34.29,-116.47,5.14,2.5
2015-03-11T12:28:58.950000Z,1.9,36.0,-117.92,2.39,16.68,36.0,-117.91,5.0,2.31,36.0,-117.91,5.0,2.32
2015-05-05T05:10:02.000000Z,1.95,35.24,-119.5,17.86,25.97,35.26,-119.48,13.36,2.22,35.26,-119.48,13.36,2.22
2015-04-20T07:19:32.250000Z,1.82,32.89,-116.26,5.02,15.58,32.89,-116.24,11.05,1.98,32.88,-116.24,7.1,2.1
2015-02-17T19:35:33.300000Z,2.05,36.06,-117.6,1.1,15.15,36.06,-117.59,5.0,1.87,36.06,-117.59,5.0,2.05
2015-05-19T11:39:18.430000Z,2.05,34.01,-116.89,11.46,33.74,34.0,-116.9,5.78,2.31,34.0,-116.9,5.78,2.31
2014-12-26T07:30:20.100000Z,2.02,36.06,-117.52,2.62,30.59,36.08,-117.53,5.0,2.34,36.08,-117.53,5.0,2.32
2015-03-27T15:36:57.470000Z,3.67,33.93,-116.03,2.13,11.73,33.94,-116.02,10.0,3.6,33.92,-116.03,5.0,3.66
2014-12-31T06:27:41.910000Z,3.11,34.61,-118.64,9.0,12.7,34.61,-118.64,11.8,3.43,34.62,-118.63,5.0,3.25
2015-05-06T22:58:04.320000Z,2.0,33.93,-116.04,4.77,10.0,33.94,-116.03,5.0,2.25,33.93,-116.05,5.0,2.17
2015-05-13T11:30:53.890000Z,1.91,34.23,-119.47,1.0,16.49,34.23,-119.51,36.51,2.25,34.24,-119.47,5.27,2.33
2015-04-29T10:56:08.720000Z,2.11,32.95,-116.35,9.4,20.01,32.95,-116.35,5.63,2.38,32.95,-116.36,5.0,2.4
2015-04-09T01:54:05.670000Z,2.66,36.73,-118.49,18.22,35.22,36.73,-118.44,10.0,2.53,36.73,-118.45,10.0,2.63
2015-05-05T00:26:46.470000Z,2.6,36.04,-117.61,2.62,12.89,36.05,-117.6,5.0,2.61,36.05,-117.61,5.0,2.68
2015-05-26T00:35:31.920000Z,2.02,34.58,-116.26,2.81,14.99,34.59,-116.26,10.0,2.05,34.59,-116.26,10.0,2.11
2015-05-30T01:47:37.850000Z,1.9,32.97,-115.92,8.57,11.55,32.97,-115.92,9.0,2.03,32.97,-115.92,9.0,2.09
2015-01-19T04:00:50.280000Z,1.86,32.73,-115.42,12.4,20.83,32.78,-115.44,16.19,2.1,32.76,-115.44,16.01,2.16
2015-01-18T05:33:34.170000Z,1.96,35.28,-119.43,24.39,32.74,35.29,-119.43,18.23,2.25,35.29,-119.43,18.23,2.26
2015-02-03T19:45:28.460000Z,2.18,34.02,-116.44,1.1,21.91,34.02,-116.43,5.0,2.27,34.02,-116.44,5.0,2.33
2015-04-24T19:01:01.330000Z,2.26,36.2,-118.2,8.59,13.47,36.21,-118.21,8.13,2.76,36.21,-118.2,5.0,2.56
2015-03-28T08:08:35.610000Z,1.93,35.99,-117.68,1.1,16.51,35.99,-117.68,5.0,2.09,35.99,-117.68,5.0,2.1
2015-04-29T19:09:45.930000Z,2.96,37.05,-118.27,7.04,35.41,37.05,-118.24,5.0,2.65,37.05,-118.24,5.0,2.66
2015-03-10T22:07:43.900000Z,2.29,36.04,-117.71,1.1,15.59,36.03,-117.7,5.0,2.36,36.04,-117.7,5.0,2.52
2015-01-26T15:49:32.120000Z,2.67,37.4,-118.89,5.89,40.22,37.3,-118.99,10.0,2.47,48.5,-135.13,10.0,2.6
2015-05-06T17:00:00.020000Z,2.18,36.05,-117.61,2.37,11.74,36.12,-117.53,5.0,2.47,36.07,-117.56,5.0,2.31
2015-05-01T17:08:38.560000Z,2.67,32.17,-115.82,6.0,30.13,32.15,-115.77,10.0,2.69,32.15,-115.77,10.0,2.8
2015-04-27T13:49:18.190000Z,2.57,34.99,-116.94,7.84,14.82,34.99,-116.95,7.69,2.37,34.97,-116.93,8.01,2.52
2015-01-04T09:43:56.200000Z,2.51,34.6,-118.64,9.18,13.64,34.61,-118.64,13.64,2.76,34.61,-118.64,5.0,2.57
2015-04-03T07:06:04.010000Z,2.25,33.74,-115.93,8.05,10.77,33.74,-115.92,16.53,2.03,33.74,-115.92,16.53,2.3
2015-04-26T02:42:59.800000Z,2.15,35.66,-118.47,9.94,13.84,35.65,-118.45,12.0,2.16,35.68,-118.46,5.0,2.35
2014-12-30T23:26:17.690000Z,3.88,33.59,-118.27,1.14,24.99,33.6,-118.26,10.13,3.93,33.57,-118.26,7.14,3.91
2015-05-21T19:23:06.050000Z,2.1,33.55,-116.67,10.19,9.53,33.53,-116.68,35.83,2.01,33.54,-116.68,8.88,2.28
2014-12-12T19:08:31.420000Z,2.97,34.05,-116.98,15.54,21.42,34.05,-116.98,13.77,3.11,34.03,-116.98,9.65,3.08
2015-04-12T13:45:55.610000Z,2.08,33.93,-116.03,4.9,11.4,33.93,-116.03,5.45,2.12,33.93,-116.03,5.45,2.08
2015-04-14T07:51:07.320000Z,2.01,32.95,-116.34,9.2,10.69,32.97,-116.33,9.14,2.12,32.95,-116.35,5.0,2.37
2015-03-25T14:17:57.360000Z,2.09,33.59,-116.63,15.32,10.45,33.61,-116.62,24.93,1.83,33.61,-116.62,9.2,2.32
2015-03-31T12:53:04.470000Z,2.01,33.47,-116.58,9.48,21.62,33.47,-116.58,6.58,2.12,33.47,-116.59,6.49,2.16
2015-01-26T07:45:08.850000Z,1.76,33.83,-116.14,8.8,13.83,33.83,-116.14,15.72,1.97,33.83,-116.15,6.81,2.04
2015-05-13T06:02:26.080000Z,2.77,33.17,-115.64,3.35,11.8,33.17,-115.62,5.0,3.25,33.17,-115.64,10.32,2.85
2015-05-12T17:50:38.210000Z,1.95,32.88,-116.28,12.11,19.69,32.88,-116.27,11.15,2.11,32.88,-116.27,11.15,2.13
2015-01-25T20:19:02.910000Z,2.25,33.34,-116.34,14.02,23.8,33.35,-116.36,10.85,2.44,33.35,-116.36,10.65,2.49
2014-12-09T16:12:13.220000Z,1.32,34.34,-116.88,0.01,32.03,34.35,-116.8,5.0,2.09,34.35,-116.8,5.0,2.1
2015-05-21T03:15:29.780000Z,4.1,33.16,-115.66,3.55,10.36,33.17,-115.64,8.24,4.15,33.16,-115.64,11.33,4.15
2015-01-06T10:54:03.350000Z,2.15,33.96,-116.63,14.24,11.06,34.04,-116.6,11.97,2.39,33.96,-116.64,9.28,2.43
2015-01-01T23:55:41.830000Z,2.51,35.96,-117.74,0.01,29.41,35.96,-117.74,5.0,2.14,35.96,-117.74,5.0,2.22
2015-05-15T23:05:03.680000Z,2.06,33.17,-115.64,6.82,22.1,33.2,-115.64,18.41,2.39,33.19,-115.64,9.35,2.36
2015-05-24T10:37:14.840000Z,2.68,34.76,-120.0,7.35,11.42,34.76,-120.0,7.85,3.0,34.77,-120.01,5.96,2.79
2015-02-08T23:51:07.290000Z,1.91,34.14,-116.84,9.37,8.38,34.14,-116.84,14.16,2.27,34.14,-116.84,9.36,2.3
2015-02-07T14:05:58.270000Z,3.28,33.3,-116.28,13.59,12.4,33.35,-116.32,5.0,3.47,33.29,-116.28,10.0,3.53
2015-01-28T17:15:11.410000Z,1.86,35.49,-118.3,1.9,17.17,35.48,-118.3,5.0,1.84,35.49,-118.3,7.14,2.0
2015-02-25T19:52:17.250000Z,1.32,34.34,-116.88,0.01,14.89,34.34,-116.89,5.0,1.94,34.34,-116.89,5.0,2.02
2015-04-20T01:15:04.250000Z,2.05,33.34,-116.93,14.88,25.71,33.34,-116.95,11.22,2.24,33.34,-116.95,10.79,2.26
2015-04-16T03:59:58.490000Z,3.08,34.33,-118.46,8.66,8.78,34.32,-118.45,21.79,3.13,34.32,-118.44,6.06,3.05
2015-04-02T00:41:30.620000Z,2.37,36.18,-117.89,0.73,15.36,36.18,-117.88,5.0,2.38,36.19,-117.89,5.0,2.6
2015-05-12T14:36:06.610000Z,1.51,33.85,-116.51,9.24,9.75,33.84,-116.5,18.5,1.86,33.85,-116.5,8.43,1.99
2015-02-24T14:38:19.670000Z,2.16,33.41,-117.03,8.78,15.42,33.41,-117.04,8.23,2.46,33.41,-117.04,8.23,2.54
2014-12-24T04:43:49.220000Z,1.81,33.33,-116.78,13.82,14.68,33.31,-116.78,20.27,2.07,33.33,-116.79,14.18,2.06
2015-05-28T10:39:34.600000Z,2.12,33.51,-116.48,9.03,8.48,33.52,-116.47,31.22,2.17,33.5,-116.48,8.73,2.34
2015-05-08T14:54:05.860000Z,1.94,34.07,-117.24,14.5,13.71,34.07,-117.24,19.57,2.13,34.07,-117.24,11.29,2.15
2015-04-20T03:34:23.550000Z,1.45,35.25,-119.49,14.95,21.27,35.3,-119.43,11.22,2.0,35.3,-119.43,11.22,2.02
2015-04-03T22:56:43.820000Z,2.15,33.86,-116.98,13.98,16.41,33.85,-116.97,21.07,2.59,33.85,-116.97,21.07,2.59
2014-12-07T14:00:23.570000Z,1.42,34.16,-116.85,9.83,10.97,33.91,-117.06,147.23,2.3,34.15,-116.86,7.04,2.31
2015-01-10T16:00:50.640000Z,2.45,34.61,-118.64,9.67,23.12,34.62,-118.64,6.89,2.45,34.62,-118.65,5.0,2.46
2015-04-28T06:44:44.360000Z,1.83,33.8,-116.06,8.32,11.33,33.79,-116.06,12.11,2.0,33.79,-116.06,5.46,2.1
2015-05-18T18:27:12.780000Z,1.72,35.04,-117.67,0.02,16.46,35.04,-117.64,5.0,2.0,35.04,-117.64,5.0,2.02
2014-12-28T13:35:51.990000Z,1.85,34.27,-117.02,8.63,15.71,34.29,-117.01,13.58,2.18,34.27,-117.03,5.0,2.11
2015-02-16T04:03:45.220000Z,1.92,36.06,-117.6,0.36,16.67,36.07,-117.59,5.0,1.91,36.09,-117.58,5.0,2.04
2015-02-27T19:01:09.220000Z,1.9,34.64,-119.12,1.1,16.48,34.63,-119.12,5.0,2.15,34.63,-119.12,5.0,2.23
2014-12-23T07:59:01.450000Z,3.14,34.02,-117.23,17.02,12.75,34.01,-117.22,19.63,3.33,34.0,-117.23,7.14,3.27
2015-02-22T05:29:39.530000Z,2.87,34.3,-119.8,1.1,16.38,34.3,-119.8,10.0,2.79,34.29,-119.82,10.0,2.94
2014-12-29T13:40:22.600000Z,1.86,34.09,-116.44,12.14,21.61,34.09,-116.44,11.87,2.11,34.09,-116.44,11.87,2.11
2015-04-03T13:00:31.450000Z,1.82,36.06,-117.6,1.1,15.05,36.06,-117.58,5.0,2.01,36.05,-117.6,5.0,1.98
2015-05-09T06:18:32.540000Z,2.65,36.04,-117.61,2.56,21.51,36.05,-117.61,5.0,2.65,36.05,-117.61,5.0,2.71
2015-03-24T04:46:19.410000Z,3.56,35.27,-118.58,10.7,13.24,35.26,-118.57,7.12,3.89,35.28,-118.58,5.0,3.47
2015-03-19T08:45:17.690000Z,1.92,34.04,-117.25,17.03,21.65,34.05,-117.26,9.75,2.07,34.05,-117.26,9.75,2.09
2015-05-03T11:07:18.130000Z,3.8,34.0,-118.36,12.09,17.06,34.01,-118.37,11.7,3.78,33.99,-118.34,10.57,3.74
2015-05-10T15:42:58.610000Z,3.82,35.03,-119.07,0.02,23.74,35.03,-119.06,9.24,3.7,35.03,-119.07,6.5,3.74
2015-04-05T12:56:55.190000Z,2.44,33.47,-116.58,9.42,11.16,33.46,-116.63,30.04,2.49,33.47,-116.6,7.84,2.59
2015-01-28T07:11:13.490000Z,1.98,36.04,-117.59,2.05,15.81,36.05,-117.59,5.0,2.13,36.05,-117.58,7.93,2.23
2014-12-06T11:18:22.210000Z,1.88,32.69,-116.01,9.34,23.11,32.71,-116.02,5.83,2.39,32.7,-116.01,5.0,2.32
2015-02-12T16:14:08.930000Z,3.09,32.2,-115.23,20.7,29.29,32.2,-115.26,10.0,3.16,32.2,-115.26,10.0,3.33
2015-01-03T09:49:11.010000Z,2.49,33.97,-116.83,14.98,10.96,33.98,-116.83,23.04,2.69,33.96,-116.83,7.21,2.69
2015-05-22T14:34:27.940000Z,2.15,34.06,-116.48,9.43,9.45,34.04,-116.48,11.55,2.72,34.05,-116.48,8.06,2.42
2015-02-18T14:50:45.410000Z,1.89,36.02,-117.78,1.5,26.54,36.02,-117.77,5.0,1.97,36.02,-117.78,5.0,2.01
2015-01-06T09:49:15.890000Z,2.97,34.3,-116.45,9.12,11.8,34.31,-116.45,10.0,3.34,34.3,-116.45,5.0,3.09
2015-04-30T07:59:20.510000Z,1.68,34.1,-117.32,17.11,12.13,34.1,-117.33,28.24,1.86,34.1,-117.32,11.82,2.07
2015-05-11T06:48:21.520000Z,2.0,34.31,-117.47,13.09,15.52,34.31,-117.47,19.03,2.2,34.31,-117.48,12.29,2.25
2015-04-23T00:29:57.740000Z,2.18,36.18,-117.9,0.91,12.07,36.15,-117.91,5.0,2.09,36.16,-117.9,5.0,2.34
2015-04-22T21:58:45.540000Z,1.5,33.04,-116.44,8.64,11.21,33.04,-116.43,5.0,1.94,33.04,-116.44,6.75,1.93
2015-04-29T23:11:10.760000Z,1.78,32.51,-116.95,11.07,32.86,32.32,-117.06,10.0,2.53,32.32,-117.06,10.0,2.53
2015-05-29T20:22:15.990000Z,2.28,35.86,-117.69,4.85,10.93,35.87,-117.67,10.0,2.53,35.87,-117.68,5.0,2.37
2014-12-19T03:10:59.190000Z,1.77,34.27,-117.01,8.47,10.65,34.26,-117.01,5.48,2.18,34.28,-117.02,10.36,2.16
2015-01-25T17:37:21.480000Z,1.95,33.96,-117.06,14.18,20.29,33.95,-117.05,9.3,2.31,33.95,-117.05,9.3,2.32
2014-12-16T03:54:08.680000Z,2.03,34.27,-117.01,8.17,11.77,34.28,-117.01,10.78,2.44,34.26,-117.02,5.0,2.27
2014-12-07T12:59:05.800000Z,3.09,36.0,-117.91,5.71,13.94,36.0,-117.92,5.0,2.49,36.0,-117.9,5.0,3.09
2015-01-19T11:20:33.310000Z,1.92,32.93,-116.27,8.65,18.01,32.93,-116.26,8.98,2.32,32.93,-116.26,9.29,2.24
2014-12-17T00:21:28.790000Z,2.84,34.27,-116.69,8.63,11.72,34.27,-116.69,6.73,3.42,34.26,-116.7,5.0,3.0
2015-01-05T10:12:08.730000Z,1.72,35.34,-118.57,6.6,18.01,35.34,-118.57,9.17,2.17,35.34,-118.57,6.21,2.04
2015-02-14T04:25:15.030000Z,2.66,34.02,-116.44,0.62,22.0,34.02,-116.44,5.0,2.68,34.0,-116.44,5.0,2.64
2014-12-31T20:02:47.760000Z,2.45,35.14,-118.96,12.03,25.37,35.11,-118.93,5.0,2.52,35.11,-118.93,5.0,2.47
2015-02-02T16:48:25.320000Z,2.66,36.04,-117.79,1.1,19.76,36.04,-117.77,10.0,2.47,36.04,-117.77,5.0,2.65
2015-05-31T15:27:42.250000Z,2.46,32.1,-117.08,21.24,30.42,32.19,-117.03,10.0,2.39,32.21,-117.0,10.0,2.45
2015-01-08T04:34:13.910000Z,1.41,34.94,-119.39,8.17,16.87,34.89,-119.39,5.0,2.08,34.92,-119.39,10.05,1.94
2015-05-22T04:44:11.940000Z,2.47,33.32,-116.29,11.7,12.33,33.28,-116.24,71.28,2.42,33.32,-116.31,6.36,2.68
2015-02-26T21:20:43.610000Z,1.95,34.7,-116.24,4.76,21.35,34.76,-116.21,5.0,2.0,34.71,-116.25,10.0,1.96
2014-12-15T10:09:33.570000Z,3.08,33.43,-118.1,6.26,13.78,33.43,-118.12,10.0,3.08,33.44,-118.13,10.0,3.13
2015-05-04T11:46:39.210000Z,2.19,35.27,-120.57,4.58,21.22,35.3,-120.58,5.0,2.11,35.31,-120.58,5.0,2.17
2015-02-08T08:52:58.750000Z,2.36,35.04,-116.99,2.54,18.21,35.03,-117.0,10.0,2.28,35.02,-117.01,5.0,2.44
2015-05-28T12:04:00.320000Z,3.26,32.22,-115.29,11.1,27.09,32.22,-115.29,9.91,3.32,32.23,-115.28,5.0,3.19
2015-01-23T11:45:31.140000Z,1.76,34.93,-119.03,12.98,14.12,34.95,-119.04,15.93,2.1,34.9,-119.05,11.2,2.01
2015-04-21T05:57:01.600000Z,1.58,32.77,-115.55,12.54,14.55,32.77,-115.55,16.75,2.09,32.77,-115.55,16.75,2.18
2015-05-28T19:30:20.500000Z,2.31,33.51,-116.51,14.62,11.05,33.52,-116.5,52.29,2.44,33.51,-116.51,12.32,2.47
2015-05-03T08:19:09.670000Z,1.9,33.59,-116.82,9.36,9.32,33.6,-116.82,6.57,2.15,33.59,-116.83,9.44,2.15
2015-05-05T15:44:33.030000Z,1.78,36.18,-118.64,7.39,16.24,36.52,-119.27,10.0,2.55,36.39,-119.22,13.08,2.4
2015-05-23T17:06:51.400000Z,3.09,33.99,-118.35,11.92,17.73,34.01,-118.38,12.63,3.14,33.98,-118.34,9.94,3.08
2015-02-06T00:13:31.970000Z,2.06,33.22,-116.06,10.99,13.74,33.25,-116.08,13.06,2.31,33.22,-116.06,8.69,2.25
2015-05-06T07:39:46.930000Z,3.72,33.81,-116.98,15.32,13.65,33.81,-116.98,22.11,3.9,33.81,-116.98,6.36,3.83
2015-05-23T21:46:58.110000Z,1.82,34.38,-115.97,2.06,17.83,34.37,-115.96,10.0,2.2,34.38,-115.96,6.21,2.01
2014-12-24T07:23:40.740000Z,2.35,33.18,-115.61,2.0,17.15,33.21,-115.63,10.0,2.62,33.21,-115.63,10.0,2.54
2015-04-20T00:51:59.280000Z,2.55,35.26,-119.48,14.34,21.38,35.25,-119.48,11.76,2.55,35.26,-119.48,6.6,2.66
2015-02-02T21:40:54.910000Z,2.35,32.79,-115.45,12.29,18.76,32.85,-115.48,17.03,2.22,32.82,-115.47,15.1,2.41
2015-04-11T09:56:36.600000Z,2.71,32.41,-115.22,9.24,16.54,32.35,-115.23,12.56,2.94,32.37,-115.21,16.45,3.02
2015-05-20T13:05:41.650000Z,1.7,33.78,-116.97,16.61,14.17,33.78,-116.96,28.72,2.0,33.78,-116.97,14.87,1.99
2015-03-21T20:01:05.900000Z,2.39,36.06,-117.59,1.53,23.63,36.06,-117.58,5.0,2.46,36.07,-117.59,5.0,2.5
2015-02-20T11:15:56.850000Z,2.6,36.06,-117.59,1.3,19.38,36.06,-117.59,5.0,2.59,36.08,-117.61,5.0,2.69
2015-04-08T10:49:09.500000Z,2.35,33.53,-116.78,11.11,23.56,33.52,-116.8,8.05,2.62,33.52,-116.8,8.05,2.63
2015-03-17T16:09:22.100000Z,2.52,34.21,-116.85,7.31,13.99,34.22,-116.84,11.03,2.81,34.22,-116.84,11.03,2.81
2015-02-16T13:36:56.016000Z,3.42,37.14,-117.26,15.13,29.47,37.08,-117.34,10.0,2.84,37.1,-117.34,10.0,3.01
2015-02-09T14:22:03.610000Z,1.64,33.22,-116.05,7.19,19.41,33.24,-116.06,14.22,2.07,33.24,-116.06,14.22,2.08
2015-01-03T16:01:25.710000Z,2.77,35.34,-118.57,9.91,17.66,35.34,-118.55,12.59,2.8,35.33,-118.56,5.0,2.68
2015-05-28T12:40:53.250000Z,1.72,34.63,-116.65,1.37,11.62,34.65,-116.67,14.51,2.01,34.64,-116.66,16.75,2.05
2014-12-27T16:08:57.700000Z,2.62,33.22,-116.08,10.6,12.05,33.21,-116.11,6.67,3.3,33.22,-116.08,10.0,2.81
2015-05-21T03:19:18.960000Z,2.75,33.16,-115.65,5.69,10.27,33.16,-115.63,7.82,3.21,33.16,-115.65,9.41,2.98
2015-05-18T02:48:12.620000Z,2.63,35.85,-117.59,5.71,9.55,35.86,-117.59,5.0,3.0,35.86,-117.59,5.0,2.66
2015-04-24T05:56:16.640000Z,1.92,36.02,-117.73,2.71,12.35,36.04,-117.71,5.0,2.24,36.02,-117.73,5.0,2.13
2015-01-21T19:01:05.510000Z,2.57,32.25,-115.35,15.0,62.56,32.25,-115.38,10.0,2.3,32.25,-115.38,10.0,2.3
2015-01-28T12:00:51.240000Z,2.23,32.79,-115.45,9.94,28.41,32.78,-115.47,14.59,2.29,32.78,-115.47,14.59,2.33
2015-04-28T21:19:19.600000Z,1.92,37.03,-118.37,13.92,50.85,36.91,-118.3,10.0,2.17,47.3,-117.83,10.0,2.17
2015-04-10T16:33:35.010000Z,1.9,35.99,-117.68,0.92,15.55,35.98,-117.67,10.0,1.85,35.99,-117.67,5.0,2.0
2015-05-18T01:15:42.180000Z,1.91,33.7,-116.72,17.84,9.79,33.65,-116.75,75.43,1.85,33.7,-116.72,14.91,2.09
2015-05-10T20:38:26.110000Z,1.89,34.97,-118.47,4.43,26.12,34.96,-118.52,5.0,2.0,34.96,-118.52,5.0,2.03
2015-03-31T06:57:17.960000Z,2.72,34.62,-119.06,6.43,11.62,34.6,-119.07,5.0,2.64,34.65,-119.09,5.0,2.98
2015-01-07T19:38:55.150000Z,2.02,35.48,-118.46,4.38,19.14,35.48,-118.45,6.25,2.23,35.5,-118.45,5.0,2.32
2015-04-07T09:50:33.810000Z,1.94,36.11,-117.85,0.03,11.6,36.12,-117.85,5.0,1.9,36.13,-117.84,5.0,2.02
2015-02-22T20:08:36.280000Z,2.02,34.63,-116.53,8.87,15.41,34.63,-116.52,8.06,2.14,34.63,-116.52,8.06,2.17
2015-03-21T07:32:26.670000Z,2.7,33.93,-116.03,4.81,10.39,33.93,-116.03,5.0,2.49,33.93,-116.03,5.0,2.66
2015-02-11T21:19:09.640000Z,1.94,33.64,-116.82,12.58,11.76,33.63,-116.82,14.67,2.09,33.63,-116.82,14.67,2.1
2015-02-17T12:52:32.770000Z,1.85,34.04,-116.64,11.3,11.02,34.06,-116.63,21.4,1.88,34.03,-116.63,5.0,2.11
2014-12-24T06:16:23.340000Z,2.58,33.19,-115.6,1.22,15.7,33.18,-115.6,5.0,3.02,33.19,-115.62,5.02,2.66
2014-12-02T21:51:27.280000Z,1.67,34.15,-116.71,9.6,14.86,34.15,-116.71,12.49,2.14,34.15,-116.71,8.89,2.17
2015-05-30T09:16:45.350000Z,1.83,33.93,-116.03,3.58,20.87,33.94,-116.05,5.0,1.97,33.93,-116.05,5.0,2.1
2015-01-06T11:55:22.110000Z,1.6,34.59,-116.62,3.31,20.99,34.57,-116.56,10.41,2.05,34.57,-116.56,10.41,2.0
2015-05-08T07:22:48.960000Z,1.74,33.47,-116.58,8.54,9.67,33.47,-116.57,15.51,1.86,33.47,-116.57,10.47,2.03
2015-03-23T23:11:33.550000Z,2.93,34.5,-118.74,15.72,11.63,34.52,-118.69,19.11,3.0,34.52,-118.71,13.69,2.92
2015-02-09T05:44:59.960000Z,2.5,33.01,-116.31,9.48,12.96,33.01,-116.31,8.16,2.62,33.01,-116.31,9.89,2.92
2015-01-04T02:58:10.810000Z,3.03,34.61,-118.64,9.23,13.39,34.63,-118.64,10.78,3.46,34.62,-118.62,5.0,3.02
2015-03-08T04:53:33.720000Z,1.85,36.06,-117.59,0.8,27.83,36.06,-117.58,5.0,2.19,36.06,-117.58,5.0,2.19
2015-03-26T22:09:08.490000Z,2.56,34.04,-117.25,16.76,21.76,34.04,-117.26,13.74,2.7,34.04,-117.26,13.74,2.76
2015-02-28T11:35:37.910000Z,2.68,37.21,-118.19,10.13,32.68,37.21,-118.26,10.0,2.75,37.24,-118.23,10.0,2.62
2015-02-14T07:29:39.710000Z,1.94,34.02,-116.45,0.9,22.45,34.01,-116.44,5.0,2.08,34.01,-116.44,5.0,2.1
2014-12-09T16:28:32.010000Z,1.69,34.57,-116.49,1.1,14.45,34.56,-116.5,5.0,2.04,34.56,-116.5,5.0,2.15
