#origin time,true mag,true lat,true lon,true depth,alert time,1st estimate: lat, lon, dep, mag,last estimate:lat, lon, dep, mag
2013-04-21T08:09:07.900000Z,4.1,45.67,26.59,131.9,22.1,45.74,26.47,114.85,2.98,45.64,26.58,118.53,3.83
2013-04-25T17:12:29.399999Z,3.8,45.51,26.27,143.7,27.600001,45.63,26.17,84.43,2.58,45.49,26.28,129.74,3.07
2013-05-02T09:51:41.200000Z,3.8,45.71,26.61,141.3,35.8,45.71,26.66,127.14,2.71,45.69,26.64,131.51,3.09
2013-05-06T10:45:26.399999Z,3.6,45.58,26.34,150.8,34.600001,45.43,26.23,150.47,2.13,45.49,26.32,141.66,2.63
2013-05-10T19:46:05.400000Z,4.0,45.74,26.58,143.6,29.6,45.87,26.59,169.51,2.26,45.7,26.61,137.12,3.26
2013-05-13T20:55:03.399999Z,3.2,45.83,26.68,75.1,31.600001,45.84,26.76,61.93,2.32,45.81,26.73,56.86,2.52
2013-06-07T19:20:46.000000Z,3.0,45.07,23.16,7.7,40.0,45.06,23.12,10.0,3.08,45.01,23.01,10.0,3.15
2013-06-20T00:22:54.600000Z,4.0,45.58,26.69,124.3,24.4,45.65,26.69,96.81,3.06,45.58,26.67,116.52,4.06
2013-07-12T18:02:30.100000Z,3.9,45.52,26.37,136.6,23.9,45.59,26.28,122.79,2.62,45.5,26.36,117.98,3.58
2013-07-28T14:25:05.200000Z,3.8,45.66,26.53,83.8,20.8,45.73,26.45,61.01,2.83,45.68,26.54,70.67,3.59
2013-08-02T04:18:13.199999Z,3.6,45.7,26.53,85.8,26.800001,45.8,26.51,63.74,2.65,45.75,26.49,60.74,3.08
2013-08-11T13:31:09.000000Z,4.1,45.78,26.71,91.2,23.0,45.81,26.69,86.2,3.47,45.77,26.71,78.79,4.26
2013-08-29T04:06:16.800000Z,3.1,43.95,25.9,12.6,15.2,43.95,25.92,5.0,3.54,43.96,25.91,5.0,3.9
2013-08-31T12:21:15.300000Z,3.5,45.68,26.49,158.5,38.7,45.62,26.52,126.92,2.35,45.62,26.51,129.47,2.58
2013-09-08T13:00:42.200000Z,3.4,45.59,22.86,5.1,24.8,45.61,22.86,10.0,4.09,45.63,22.81,5.0,4.11
2013-09-08T13:22:12.000000Z,3.5,45.6,22.86,4.0,24.0,45.62,22.88,10.0,4.43,45.63,22.81,10.0,4.61
2013-09-18T00:27:28.399999Z,3.6,45.67,26.57,149.9,45.600001,45.66,26.58,128.98,2.15,45.67,26.58,134.46,2.19
2013-09-20T18:08:55.100000Z,3.3,45.74,26.6,94.0,39.9,45.74,26.56,68.02,2.24,45.73,26.57,65.08,2.29
2013-09-29T18:10:49.799999Z,3.2,45.54,27.85,4.9,19.200001,45.54,27.84,5.0,3.57,45.56,27.85,5.0,3.65
2013-09-30T05:01:56.799999Z,3.0,45.53,27.8,5.2,17.200001,45.53,27.84,5.0,3.74,45.55,27.86,5.0,3.67
2013-10-03T04:37:39.299999Z,3.0,45.54,27.83,5.4,17.700001,45.54,27.85,5.0,3.76,45.54,27.86,5.0,3.6
2013-10-03T09:27:40.799999Z,3.1,45.54,27.9,3.4,18.200001,45.53,27.87,5.0,3.78,45.55,27.88,5.0,3.64
2013-10-04T14:29:26.500000Z,3.1,45.53,27.88,6.0,19.5,45.52,27.89,5.0,3.88,45.54,27.87,5.0,3.75
2013-10-04T21:08:10.000000Z,3.0,45.53,27.83,5.4,18.0,45.54,27.86,5.0,3.3,45.54,27.87,5.0,3.42
2013-10-06T01:37:21.300000Z,5.2,45.67,26.58,135.1,23.7,45.75,26.49,140.57,5.03,45.67,26.57,126.44,5.83
2013-10-15T19:33:12.500000Z,4.4,45.62,26.55,141.5,25.5,45.7,26.51,135.5,3.94,45.63,26.54,132.45,4.78
2013-10-22T07:16:49.899999Z,3.6,45.75,26.69,132.0,59.100001,47.5,25.95,85.7,3.28,47.5,25.95,85.7,3.28
2013-11-14T21:44:31.600000Z,3.6,45.5,26.26,124.2,27.4,45.57,26.31,90.04,2.6,45.48,26.32,99.95,3.16
2013-11-17T18:56:59.200000Z,3.2,45.68,26.51,105.2,32.8,45.62,26.44,90.5,2.24,45.62,26.44,90.5,2.27
2013-11-21T06:38:52.799999Z,4.3,45.76,26.71,89.0,19.200001,45.79,26.7,110.73,3.19,45.76,26.72,73.94,4.31
