#origin time,true mag,true lat,true lon,true depth,alert time,1st estimate: lat, lon, dep, mag,last estimate:lat, lon, dep, mag
2014-03-22T23:44:04.981000Z, 2.67, -39.96, 177.21, 24.92,25.26, -39.83, 176.97, 21.57, 2.31,-39.82, 176.96, 18.95, 2.41
2014-02-12T17:31:21.640000Z, 2.85, -44.51, 168.31, 5.12,38.89, -44.38, 168.23, 10.00, 2.38,-44.41, 168.32, 5.23, 2.29
2014-05-02T02:55:17.345000Z, 2.61, -38.02, 177.87, 41.68,21.96, -38.02, 177.90, 28.19, 2.60,-38.03, 177.92, 31.48, 2.71
2014-07-17T11:03:52.305000Z, 2.67, -40.00, 174.93, 29.96,27.36, -40.03, 174.97, 26.52, 2.60,-40.03, 174.96, 37.11, 2.73
2014-07-04T03:58:15.157000Z, 2.86, -39.29, 174.82, 27.85,5471.87, -39.29, 174.82, 28.14, 2.66,-39.29, 174.82, 28.14, 2.66
2014-07-10T11:45:05.202000Z, 2.74, -42.87, 173.75, 33.00,34.10, -42.98, 173.90, 10.00, 2.63,-42.63, 173.26, 26.56, 2.32
2014-03-02T03:35:27.725000Z, 2.77, -45.17, 167.27, 12.14,43.48, -45.13, 167.32, 10.00, 2.50,-45.25, 167.60, 46.02, 2.50
2014-03-01T15:59:12.456000Z, 2.52, -42.09, 172.82, 71.80,37.38, -42.12, 172.80, 39.02, 1.89,-42.09, 172.80, 67.58, 1.94
2014-05-30T05:49:41.530000Z, 2.70, -39.12, 174.55, 23.34,25.18, -39.12, 174.57, 21.79, 2.52,-39.12, 174.57, 25.04, 2.57
2014-06-05T10:18:15.817000Z, 2.74, -38.12, 176.30, 220.62,46.16, -38.38, 176.50, 119.64, 1.72,-38.04, 176.20, 144.69, 1.92
2014-03-15T18:16:26.351000Z, 2.52, -39.04, 175.72, 8.84,15.21, -39.04, 175.72, 10.81, 2.68,-39.04, 175.72, 10.51, 2.67
2014-03-15T23:21:49.119000Z, 3.29, -45.85, 166.98, 81.17,38.22, -45.79, 166.99, 46.33, 3.06,-45.79, 167.03, 59.84, 3.09
2014-02-18T19:24:16.496000Z, 2.68, -38.00, 176.24, 211.72,46.30, -38.15, 176.41, 74.81, 1.91,-38.12, 176.44, 74.84, 1.92
2014-07-13T13:12:07.774000Z, 2.73, -40.59, 175.86, 31.78,5923.63, -40.79, 176.16, 84.45, 2.77,-40.79, 176.16, 84.45, 2.77
2014-07-19T20:56:42.383000Z, 3.20, -44.98, 167.46, 83.81,38.67, -44.97, 167.40, 78.33, 2.69,-45.04, 167.46, 101.09, 2.63
2014-05-10T23:01:25.056000Z, 2.63, -39.48, 174.02, 229.06,53.00, -39.51, 174.76, 342.35, 1.75,-39.85, 175.24, 228.12, 1.63
2014-02-16T14:17:58.540000Z, 2.67, -44.05, 168.29, 5.01,40.98, -44.16, 168.27, 10.00, 2.47,-44.21, 168.32, 5.23, 2.44
2014-07-05T14:28:24.528000Z, 2.76, -38.93, 175.81, 9.63,5543.81, -38.93, 175.82, 5.06, 2.55,-38.93, 175.82, 5.06, 2.55
2014-02-13T13:52:00.421000Z, 2.51, -39.79, 173.61, 12.20,36.18, -39.71, 174.75, 5.00, 2.43,-39.73, 173.51, 10.00, 2.30
2014-02-16T14:16:06.288000Z, 2.75, -44.20, 168.30, 5.23,44.17, -44.14, 168.20, 10.00, 2.20,-44.19, 168.28, 5.23, 2.22
2014-03-22T17:33:31.684000Z, 2.82, -37.29, 176.73, 268.91,50.52, -37.33, 176.69, 158.03, 2.51,-37.34, 176.69, 161.56, 2.53
2014-06-04T10:19:48.985000Z, 2.51, -41.46, 173.05, 96.64,34.54, -41.40, 173.00, 68.00, 1.76,-41.44, 172.95, 89.14, 1.75
2014-07-13T18:25:45.855000Z, 2.50, -40.27, 174.65, 71.33,31.68, -40.15, 174.62, 22.54, 2.34,-40.18, 174.61, 30.31, 2.24
2014-03-20T10:24:18.331000Z, 2.76, -41.71, 172.33, 96.64,38.32, -41.78, 172.34, 66.12, 2.26,-41.77, 172.33, 90.79, 2.41
2014-07-12T05:58:11.968000Z, 2.56, -37.81, 176.35, 114.22,36.89, -37.86, 176.67, 89.19, 2.08,-37.73, 176.39, 113.75, 2.27
2014-05-08T15:42:30.931000Z, 3.19, -40.64, 173.40, 131.33,37.97, -40.66, 173.35, 125.26, 2.89,-40.63, 173.38, 124.06, 3.11
2014-05-11T00:34:19.328000Z, 2.72, -40.22, 173.93, 112.34,32.99, -40.25, 173.90, 62.34, 2.46,-40.25, 173.93, 86.56, 2.95
2014-05-29T18:38:00.052000Z, 2.52, -37.45, 176.96, 144.69,38.92, -37.32, 176.96, 82.80, 2.23,-37.35, 176.94, 107.19, 2.20
2014-03-02T09:49:33.234000Z, 2.64, -39.59, 174.12, 162.97,43.34, -39.60, 174.06, 135.87, 2.27,-39.44, 174.37, 97.81, 2.17
2014-05-02T23:20:54.380000Z, 3.03, -45.05, 167.61, 63.36,36.39, -45.01, 167.50, 37.51, 2.83,-45.06, 167.53, 60.08, 2.88
2014-05-10T15:41:00.455000Z, 3.07, -38.17, 176.18, 174.57,35.00, -38.26, 176.43, 200.31, 1.80,-38.29, 176.41, 90.31, 1.83
2014-07-13T02:35:53.090000Z, 2.82, -40.64, 175.85, 29.26,4706.68, -40.70, 175.93, 31.02, 2.77,-40.70, 175.93, 31.02, 2.77
2014-02-13T04:53:34.039000Z, 3.10, -44.52, 167.86, 5.20,37.85, -44.50, 167.80, 10.00, 2.91,-44.54, 167.87, 10.86, 2.79
2014-02-13T14:08:06.094000Z, 2.75, -45.53, 167.23, 37.58,45.90, -45.52, 167.21, 35.14, 2.33,-45.52, 167.23, 35.28, 2.33
2014-05-28T06:06:08.872000Z, 2.52, -42.35, 174.74, 43.20,38.54, -41.85, 174.20, 10.00, 1.96,-42.32, 174.72, 44.84, 2.33
2014-04-29T17:54:39.684000Z, 2.80, -40.94, 175.36, 22.87,20.37, -40.95, 175.36, 20.13, 2.87,-40.95, 175.37, 21.99, 2.86
2014-06-30T04:26:19.231000Z, 2.52, -40.66, 175.82, 29.67,20.68, -40.64, 175.81, 28.54, 2.44,-40.65, 175.82, 28.09, 2.48
2014-07-03T14:13:43.292000Z, 2.91, -45.10, 167.51, 113.98,40.09, -45.00, 167.32, 104.15, 2.45,-45.09, 167.44, 117.03, 2.54
2014-07-13T18:50:03.363000Z, 2.60, -40.74, 173.81, 82.11,33.00, -40.83, 173.86, 86.19, 1.61,-40.70, 173.80, 88.91, 1.93
2014-06-01T16:02:49.518000Z, 3.53, -39.16, 177.57, 31.37,5650.94, -39.30, 177.77, 31.95, 3.15,-39.30, 177.77, 31.95, 3.15
2014-05-04T18:45:57.223000Z, 2.87, -43.30, 170.97, 11.45,34.37, -43.19, 171.01, 11.71, 2.05,-43.56, 170.81, 29.84, 1.97
2014-03-20T10:35:14.861000Z, 2.55, -38.24, 179.67, 62.19,47.23, -38.09, 179.59, 65.54, 2.06,-38.19, 179.16, 54.69, 1.92
2014-04-29T01:33:39.068000Z, 2.86, -42.37, 171.40, 5.18,38.04, -42.33, 171.32, 10.00, 2.07,-42.34, 171.32, 5.23, 2.18
2014-07-15T08:06:47.689000Z, 3.19, -36.80, 179.45, 33.00,42.23, -36.90, 179.47, 5.00, 2.70,-37.72, 178.59, 34.06, 1.79
2014-03-23T00:18:00.634000Z, 2.77, -39.84, 176.98, 22.11,21.82, -39.81, 176.93, 110.59, 2.57,-39.82, 176.96, 20.82, 2.61
